doc_id,date,retweetcount,from_user_id,from_user_name,from_user_followercount,text,length,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9
1058284570007822336,2018-11-02,0,338434181,k_takis,6,"i stand in solidarity with the people in mu?la for our climate, our planet and our future! coal has no borders! #coalhasnoborders",22,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.9266055045871558,0.009174311926605505,0.009174311926605505,0.009174311926605505
846259285273296896,2017-03-27,0,836478464437923800,a296907_,24,record-breaking climate change pushes world into uncharted territory,8,0.014492753623188408,0.8840579710144928,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408,0.014492753623188408
1104866283302973440,2019-03-10,0,1871224478,Avalurian,1263,"scientists predict that national parks will, on average, see the impact of climate change more severely than the rest of the u.s.",22,0.011235955056179775,0.9101123595505617,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.011235955056179775
900030816234995712,2017-08-22,0,860223165821308900,ProudBoysMD,289,"marc morano: bannon's departure ""bad news for climate skeptics""",9,0.012658227848101266,0.012658227848101266,0.13924050632911392,0.3924050632911392,0.3924050632911392,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.012658227848101266
871452572372094977,2017-06-04,0,43861003,Redpolitics,3796,rt maxwelltani: stephanopoulos and wallace asked scott pruitt a combined 8 times whether trump thinks climate chan,17,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.8487394957983193,0.008403361344537815,0.09243697478991597,0.008403361344537815,0.008403361344537815
977720532396371974,2018-03-25,0,1582371870,kwstartups,1061,"backchnnl: in 1938, he concluded that humans must be changing the climate. people scoffed. now he'll be remembered as an early hero who kicked off an effort to save the world",31,0.007194244604316547,0.22302158273381295,0.007194244604316547,0.07913669064748202,0.007194244604316547,0.5107913669064748,0.007194244604316547,0.1510791366906475,0.007194244604316547
782563349372493824,2016-10-02,0,36924745,IFADnews,51607,test your #climateiq with @uncclearn,5,0.02564102564102564,0.02564102564102564,0.5384615384615384,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.28205128205128205,0.02564102564102564,0.02564102564102564
968457335462121472,2018-02-27,0,2616390921,CarreresM,315,#enviromentalactionweek #day2 no meat day ? healthy no meat brunch? #europeontrack #climatechange #sustainability #eot5 #changemakers,15,0.008403361344537815,0.008403361344537815,0.17647058823529413,0.09243697478991597,0.008403361344537815,0.008403361344537815,0.6806722689075629,0.008403361344537815,0.008403361344537815
1024407123571208193,2018-07-31,1,39296373,BarbaraNavarro,11326,climate change is coming for underwater archaeological sites !!!,9,0.020408163265306124,0.8367346938775511,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124,0.020408163265306124
883505247880183808,2017-07-08,0,327440452,Fafrette,223,#climate @iopenvironment business as usual ? deadly heatwaves could affect 74 % of the worlds population by 2100,18,0.011235955056179778,0.4606741573033708,0.011235955056179778,0.011235955056179778,0.011235955056179778,0.011235955056179778,0.011235955056179778,0.011235955056179778,0.4606741573033708
688747127456030724,2016-01-17,1,39512419,victorfarteaga,295,"#agwdenialisdead #climatechange ""the less we do to address climate change now, the more regulation we will have i...",18,0.7948717948717948,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564
693481706213543936,2016-01-30,0,3076120055,giancardoescob,95,08 09 10 mazda 5 climate control panel temperature unit a/c heater oem cc1399,14,0.011235955056179775,0.011235955056179775,0.12359550561797754,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.797752808988764,0.011235955056179775,0.011235955056179775
907568693571473409,2017-09-12,1,23071537,ConnieDCTrees,23,"@washingtonpost sadly, no. too many people deny climate change and put party before country, all in the name of profits. our poor planet.",23,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.9266055045871558,0.009174311926605505
